URL,Harga,Lokasi,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Sertifikat,Daya Listrik,Jumlah Lantai,Kondisi Properti,Lainnya,Carport,Kamar Tidur Pembantu,Kamar Mandi Pembantu,Garasi,IMB
https://www.rumah123.com/properti/tangerang/hos16833367/,"Rp 2,12 Miliar","BSD, Tangerang",5.0,4.0,120 m²,145 m²,SHM,1300 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos18538561/,"Rp 1,39 Miliar","BSD, Tangerang",4.0,2.0,159 m²,130 m²,SHM,Lainnya,1.0,,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos18074413/,"Rp 1,44 Miliar","BSD, Tangerang",3.0,3.0,120 m²,120 m²,SHM,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,,1.0,,,
https://www.rumah123.com/properti/tangerang/hos18442566/,"Rp 3,85 Miliar","Gading Serpong, Tangerang",4.0,4.0,120 m²,183 m²,SHM,5500 Watt,3.0,Baru,Informasi tambahan tidak tersedia,2.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos17793508/,"Rp 1,33 Miliar","BSD, Tangerang",3.0,2.0,82 m²,85 m²,SHM,3500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos17788939/,Rp 730 Juta,"BSD, Tangerang",3.0,2.0,70 m²,60 m²,SHM,1300 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,,,
https://www.rumah123.com/properti/tangerang/hos18450930/,Rp 650 Juta,"BSD City, Tangerang",3.0,1.0,78 m²,55 m²,SHM,1300 Watt,1.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos18573887/,Rp 1 Miliar,"BSD, Tangerang",4.0,2.0,114 m²,147 m²,SHM,1300 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos17270523/,"Rp 1,55 Miliar","BSD, Tangerang",4.0,3.0,85 m²,105 m²,SHM,2200 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos18641724/,"Rp 2,21 Miliar","BSD, Tangerang",2.0,1.0,140 m²,60 m²,SHM,2200 Watt,1.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos18881071/,"Rp 2,12 Miliar","BSD, Tangerang",3.0,2.0,84 m²,140 m²,SHM,5500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,,1.0,,,
https://www.rumah123.com/properti/tangerang/hos18881061/,"Rp 1,62 Miliar","BSD, Tangerang",3.0,2.0,84 m²,100 m²,SHM,Lainnya,2.0,,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos17788946/,Rp 890 Juta,"BSD, Tangerang",3.0,2.0,120 m²,90 m²,SHM,1300 Watt,1.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos18074443/,"Rp 2,21 Miliar","Gading Serpong, Tangerang",2.0,4.0,88 m²,200 m²,Lainnya,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos18391318/,Rp 710 Juta,"BSD, Tangerang",2.0,1.0,100 m²,50 m²,SHM,1300 Watt,1.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos18066126/,"Rp 1,22 Miliar","BSD, Tangerang",3.0,2.0,98 m²,70 m²,SHM,5500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos19198811/,"Rp 2,2 Miliar","BSD, Tangerang",2.0,1.0,60 m²,130 m²,SHM,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos19075894/,Rp 499 Juta,"Gading Serpong, Tangerang",3.0,2.0,60 m²,72 m²,SHM,2200 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,,,2.0,
https://www.rumah123.com/properti/tangerang/hos17805534/,"Rp 3,6 Miliar","Gading Serpong, Tangerang",3.0,4.0,122 m²,135 m²,Lainnya,2200 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,,,,
https://www.rumah123.com/properti/tangerang/hos17810426/,"Rp 1,9 Miliar","Gading Serpong, Tangerang",3.0,2.0,77 m²,95 m²,Lainnya,2200 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos19075870/,"Rp 1,82 Miliar","BSD, Tangerang",4.0,3.0,96 m²,111 m²,HGB,3500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,,,,2.0,
https://www.rumah123.com/properti/tangerang/hos18972124/,"Rp 1,25 Miliar","Karawaci, Tangerang",4.0,2.0,72 m²,77 m²,SHM,2200 Watt,2.0,Baru,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos9072880/,"Rp 1,08 Miliar","Legok, Tangerang",3.0,2.0,84 m²,87 m²,HGB,2200 Watt,2.0,Baru,Informasi tambahan tidak tersedia,2.0,1.0,1.0,2.0,
https://www.rumah123.com/properti/tangerang/hos19025492/,Rp 648 Juta,"Karawaci, Tangerang",2.0,1.0,60 m²,33 m²,SHM,2200 Watt,1.0,Baru,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos3843548/,Rp 750 Juta,"Cikupa Citra Raya, Tangerang",2.0,1.0,84 m²,44 m²,Lainnya,2200 Watt,1.0,,Informasi tambahan tidak tersedia,,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos17763534/,"Rp 11,7 Miliar","Alam Sutera, Tangerang",5.0,4.0,480 m²,480 m²,SHM,7700 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,1.0,
https://www.rumah123.com/properti/tangerang/hos18879767/,"Rp 3,99 Miliar","Alam Sutera, Tangerang",5.0,3.0,250 m²,200 m²,Lainnya,3500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos19133868/,"Rp 5,88 Miliar","Alam Sutera, Tangerang",5.0,4.0,195 m²,450 m²,SHM,4400 Watt,3.0,Bagus,Informasi tambahan tidak tersedia,2.0,2.0,1.0,2.0,
https://www.rumah123.com/properti/tangerang/hos19133976/,"Rp 9,8 Miliar","Alam Sutera, Tangerang",6.0,5.0,458 m²,600 m²,SHM,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,1.0,
https://www.rumah123.com/properti/tangerang/hos19027854/,"Rp 5,35 Miliar","Alam Sutera, Tangerang",3.0,3.0,240 m²,208 m²,Lainnya,2200 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,1.0,1.0,
https://www.rumah123.com/properti/tangerang/hos17980646/,"Rp 4,97 Miliar","Alam Sutera, Tangerang",4.0,3.0,140 m²,190 m²,HGB,5500 Watt,1.0,Bagus,Informasi tambahan tidak tersedia,,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos14363821/,Rp 15 Miliar,"Alam Sutera, Tangerang",4.0,4.0,421 m²,350 m²,Lainnya,5500 Watt,1.0,Bagus,Informasi tambahan tidak tersedia,2.0,2.0,1.0,4.0,
https://www.rumah123.com/properti/tangerang/hos19133581/,"Rp 10,7 Miliar","Alam Sutera, Tangerang",4.0,4.0,480 m²,345 m²,PPJB,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,4.0,1.0,1.0,2.0,
https://www.rumah123.com/properti/tangerang/hos18684972/,Rp 8 Miliar,"Alam Sutera, Tangerang",4.0,3.0,350 m²,305 m²,Lainnya,3500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,2.0,
https://www.rumah123.com/properti/tangerang/hos17982581/,"Rp 2,6 Miliar","Alam Sutera, Tangerang",4.0,2.0,119 m²,124 m²,SHM,2200 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos19161652/,"Rp 6,7 Miliar","Alam Sutera, Tangerang",5.0,,422 m²,600 m²,SHM,Lainnya,3.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,,1.0,
https://www.rumah123.com/properti/tangerang/hos18185835/,"Rp 11,9 Miliar","Alam Sutera, Tangerang",5.0,3.0,420 m²,500 m²,SHM,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,2.0,
https://www.rumah123.com/properti/tangerang/hos18641734/,"Rp 1,55 Miliar","BSD, Tangerang",2.0,2.0,60 m²,68 m²,Lainnya,2200 Watt,1.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos18068570/,Rp 670 Juta,"BSD, Tangerang",2.0,1.0,37 m²,75 m²,Lainnya,1300 Watt,1.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos18533276/,"Rp 1,74 Miliar","BSD, Tangerang",3.0,2.0,63 m²,62 m²,HGB,2200 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos18446733/,"Rp 1,03 Miliar","BSD, Tangerang",2.0,2.0,96 m²,50 m²,SHM,Lainnya,1.0,Bagus,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos17068641/,"Rp 1,99 Miliar","Gading Serpong, Tangerang",2.0,2.0,176 m²,110 m²,SHM,1300 Watt,1.0,Bagus,Informasi tambahan tidak tersedia,,1.0,,,
https://www.rumah123.com/properti/tangerang/hos18547415/,"Rp 1,55 Miliar","Gading Serpong, Tangerang",4.0,2.0,255 m²,100 m²,SHM,900 Watt,1.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos16832539/,Rp 750 Juta,"Gading Serpong, Tangerang",2.0,1.0,72 m²,50 m²,SHM,Lainnya,1.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos17068676/,Rp 670 Juta,"Lippo Karawaci, Tangerang",2.0,1.0,72 m²,72 m²,SHM,2200 Watt,1.0,Bagus,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos17068637/,Rp 900 Juta,"Gading Serpong, Tangerang",4.0,3.0,105 m²,165 m²,SHM,1300 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos15590418/,Rp 4 Miliar,"Gading Serpong, Tangerang",4.0,3.0,180 m²,200 m²,Lainnya,3500 Watt,2.0,Butuh Renovasi,Informasi tambahan tidak tersedia,1.0,1.0,1.0,1.0,
https://www.rumah123.com/properti/tangerang/hos18072069/,"Rp 1,55 Miliar","BSD City, Tangerang",2.0,2.0,60 m²,68 m²,Lainnya,2200 Watt,1.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos17997190/,Rp 720 Juta,"BSD City, Tangerang",1.0,2.0,60 m²,90 m²,SHM,2200 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos18538530/,Rp 830 Juta,"BSD City, Tangerang",2.0,1.0,72 m²,46 m²,SHM,2200 Watt,1.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos15005793/,"Rp 1,3 Miliar","Alam Sutera, Tangerang",4.0,3.0,72 m²,100 m²,SHM,,2.0,,Informasi tambahan tidak tersedia,2.0,,,3.0,
https://www.rumah123.com/properti/tangerang/hos17698307/,"Rp 6,95 Miliar","BSD, Tangerang",3.0,3.0,595 m²,230 m²,SHM,Lainnya,,,Informasi tambahan tidak tersedia,2.0,,,,
https://www.rumah123.com/properti/tangerang/hos19106872/,"Rp 6,5 Miliar","Gading Serpong, Tangerang",5.0,3.0,253 m²,233 m²,SHM,5500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,3.0,1.0,1.0,1.0,
https://www.rumah123.com/properti/tangerang/hos19107601/,"Rp 2,4 Miliar","BSD, Tangerang",4.0,3.0,96 m²,126 m²,HGB,4400 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,,,,2.0,
https://www.rumah123.com/properti/tangerang/hos18892392/,Rp 600 Juta,"Tangerang, Tangerang",2.0,1.0,66 m²,36 m²,SHM,1300 Watt,1.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos19196088/,"Rp 4,3 Miliar","BSD, Tangerang",4.0,3.0,238 m²,258 m²,SHM,Lainnya,2.0,Renovasi Minimum,Informasi tambahan tidak tersedia,3.0,,,,
https://www.rumah123.com/properti/tangerang/hos19013896/,"Rp 2,4 Miliar","BSD, Tangerang",3.0,2.0,84 m²,72 m²,Lainnya,4400 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos19035045/,Rp 5 Miliar,"BSD, Tangerang",4.0,3.0,112 m²,192 m²,SHM,Lainnya,2.0,Baru,Informasi tambahan tidak tersedia,,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos19189029/,"Rp 2,7 Miliar","BSD Delatinos, Tangerang",3.0,2.0,168 m²,200 m²,SHM,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,,,,
https://www.rumah123.com/properti/tangerang/hos17901561/,"Rp 3,3 Miliar","BSD City, Tangerang",5.0,5.0,98 m²,160 m²,Lainnya,Lainnya,3.0,Baru,Informasi tambahan tidak tersedia,2.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos17191687/,"Rp 3,1 Miliar","Alam Sutera, Tangerang",4.0,3.0,102 m²,160 m²,SHM,5500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,,,
https://www.rumah123.com/properti/tangerang/hos16836686/,"Rp 10,2 Miliar","BSD City, Tangerang",5.0,4.0,220 m²,337 m²,SHM,7700 Watt,3.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,1.0,
https://www.rumah123.com/properti/tangerang/hos16727747/,Rp 29 Miliar,"BSD City, Tangerang",5.0,7.0,660 m²,545 m²,Lainnya,Lainnya,3.0,Bagus,Informasi tambahan tidak tersedia,2.0,2.0,2.0,2.0,
https://www.rumah123.com/properti/tangerang/hos8879233/,"Rp 18,5 Miliar","BSD City, Tangerang",5.0,6.0,396 m²,465 m²,Lainnya,Lainnya,3.0,,Informasi tambahan tidak tersedia,2.0,2.0,1.0,2.0,
https://www.rumah123.com/properti/tangerang/hos16212845/,Rp 21 Miliar,"BSD City, Tangerang",5.0,6.0,495 m²,545 m²,PPJB,Lainnya,3.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,2.0,
https://www.rumah123.com/properti/tangerang/hos19210599/,"Rp 13,6 Miliar","Alam Sutera, Tangerang",5.0,6.0,568 m²,1050 m²,SHM,Lainnya,3.0,Bagus,Informasi tambahan tidak tersedia,4.0,,,2.0,
https://www.rumah123.com/properti/tangerang/hos19220879/,"Rp 6,35 Miliar","Alam Sutera, Tangerang",6.0,5.0,144 m²,277 m²,PPJB,Lainnya,3.0,Bagus,Informasi tambahan tidak tersedia,2.0,,,1.0,
https://www.rumah123.com/properti/tangerang/hos18921984/,"Rp 5,5 Miliar","BSD, Tangerang",2.0,1.0,232 m²,120 m²,Lainnya,Lainnya,3.0,Baru,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos18963317/,"Rp 1,85 Miliar","BSD, Tangerang",3.0,2.0,77 m²,82 m²,Lainnya,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos18088032/,"Rp 9,5 Miliar","Alam Sutera, Tangerang",4.0,4.0,350 m²,450 m²,SHM,Lainnya,2.0,,Informasi tambahan tidak tersedia,,2.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos16165616/,"Rp 8,2 Miliar","BSD, Tangerang",4.0,5.0,153 m²,279 m²,Lainnya,13300 Watt,3.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos19184004/,"Rp 4,5 Miliar","Gading Serpong, Tangerang",3.0,3.0,128 m²,148 m²,Lainnya,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos18975832/,"Rp 3,6 Miliar","Gading Serpong, Tangerang",3.0,3.0,128 m²,160 m²,Lainnya,4400 Watt,2.0,Sudah Renovasi,Informasi tambahan tidak tersedia,1.0,,,1.0,
https://www.rumah123.com/properti/tangerang/hos18822627/,"Rp 3,6 Miliar","Gading Serpong, Tangerang",3.0,3.0,128 m²,160 m²,Lainnya,4400 Watt,2.0,Sudah Renovasi,Informasi tambahan tidak tersedia,1.0,,,1.0,
https://www.rumah123.com/properti/tangerang/hos19018086/,Rp 16 Miliar,"BSD, Tangerang",4.0,4.0,300 m²,500 m²,SHM,41500 Watt,3.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,2.0,
https://www.rumah123.com/properti/tangerang/hos19018189/,Rp 16 Miliar,"BSD, Tangerang",4.0,4.0,300 m²,500 m²,SHM,41500 Watt,3.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,2.0,
https://www.rumah123.com/properti/tangerang/hos19211245/,Rp 3 Miliar,"BSD City, Tangerang",4.0,3.0,144 m²,208 m²,SHM,2200 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos17454557/,"Rp 5,3 Miliar","BSD City, Tangerang",3.0,3.0,198 m²,176 m²,Lainnya,3500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,1.0,1.0,
https://www.rumah123.com/properti/tangerang/hos19023362/,"Rp 1,48 Miliar","BSD, Tangerang",3.0,3.0,84 m²,100 m²,SHM,2200 Watt,2.0,Baru,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos19202927/,"Rp 1,45 Miliar","Gading Serpong, Tangerang",3.0,3.0,60 m²,80 m²,SHM,Lainnya,3.0,Bagus,Informasi tambahan tidak tersedia,,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos11783290/,"Rp 6,5 Miliar","Alam Sutera, Tangerang",4.0,4.0,240 m²,289 m²,SHM,5500 Watt,3.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos15917064/,"Rp 2,45 Miliar","Gading Serpong, Tangerang",3.0,3.0,96 m²,90 m²,PPJB,5500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,,,,
https://www.rumah123.com/properti/tangerang/hos17559423/,"Rp 2,3 Miliar","Alam Sutera, Tangerang",4.0,3.0,119 m²,180 m²,SHM,3500 Watt,2.0,Sudah Renovasi,Informasi tambahan tidak tersedia,2.0,1.0,1.0,,Ada
https://www.rumah123.com/properti/tangerang/hos10926844/,Rp 10 Miliar,"Alam Sutera, Tangerang",5.0,5.0,350 m²,220 m²,SHM,3500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,,Ada
https://www.rumah123.com/properti/tangerang/hos17548647/,"Rp 1,46 Miliar","Poris, Tangerang",3.0,2.0,72 m²,90 m²,SHM,2200 Watt,2.0,Baru,Informasi tambahan tidak tersedia,,,,,Ada
https://www.rumah123.com/properti/tangerang/hos19099711/,"Rp 1,4 Miliar","BSD, Tangerang",6.0,6.0,84 m²,96 m²,SHM,2200 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,,,,1.0,
https://www.rumah123.com/properti/tangerang/hos18631632/,"Rp 3,3 Miliar","Gading Serpong, Tangerang",3.0,3.0,144 m²,195 m²,SHM,7700 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos18307414/,Rp 22 Miliar,"BSD City, Tangerang",5.0,5.0,495 m²,545 m²,SHM,23000 Watt,3.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,2.0,
https://www.rumah123.com/properti/tangerang/hos19196250/,Rp 830 Juta,"Cipondoh, Tangerang",2.0,2.0,121 m²,80 m²,SHM,Lainnya,2.0,Renovasi Minimum,Informasi tambahan tidak tersedia,,,,1.0,
https://www.rumah123.com/properti/tangerang/hos19181585/,"Rp 2,9 Miliar","Gading Serpong, Tangerang",4.0,2.0,136 m²,180 m²,SHM,4400 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos19116437/,"Rp 4,9 Miliar","Gading Serpong, Tangerang",4.0,3.0,200 m²,285 m²,SHM,4400 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos15861536/,"Rp 4,3 Miliar","BSD Puspita Loka, Tangerang",4.0,4.0,237 m²,250 m²,SHM,3500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,1.0,1.0,
https://www.rumah123.com/properti/tangerang/hos17976250/,"Rp 2,4 Miliar","BSD Delatinos, Tangerang",2.0,3.0,144 m²,180 m²,SHM,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos18864831/,Rp 3 Miliar,"BSD The Green, Tangerang",3.0,3.0,120 m²,160 m²,SHM,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos18975994/,"Rp 5,5 Miliar","BSD City, Tangerang",4.0,4.0,120 m²,232 m²,Lainnya,Lainnya,3.0,Baru,Informasi tambahan tidak tersedia,,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos19022112/,Rp 5 Miliar,"BSD City, Tangerang",3.0,3.0,112 m²,192 m²,Lainnya,Lainnya,3.0,Baru,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos18498930/,"Rp 6,95 Miliar","Gading Serpong, Tangerang",4.0,3.0,228 m²,315 m²,SHM,Lainnya,2.0,Baru,Informasi tambahan tidak tersedia,2.0,,,1.0,
https://www.rumah123.com/properti/tangerang/hos16174341/,Rp 900 Juta,"Pondok Cabe, Tangerang",3.0,3.0,65 m²,78 m²,SHM,3500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,,,,
https://www.rumah123.com/properti/tangerang/hos18563759/,Rp 890 Juta,"Gading Serpong, Tangerang",3.0,2.0,105 m²,150 m²,SHM,Lainnya,1.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos17295159/,"Rp 1,77 Miliar","Gading Serpong, Tangerang",3.0,3.0,101 m²,180 m²,Lainnya,2200 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,,1.0,,,
https://www.rumah123.com/properti/tangerang/hos18685121/,Rp 990 Juta,"Gading Serpong, Tangerang",3.0,2.0,60 m²,60 m²,Lainnya,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos18640492/,"Rp 1,33 Miliar","Gading Serpong, Tangerang",3.0,2.0,200 m²,200 m²,Lainnya,1300 Watt,1.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos18074437/,"Rp 1,28 Miliar","Graha Raya, Tangerang",2.0,1.0,93 m²,120 m²,SHM,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos16847033/,"Rp 2,33 Miliar","BSD, Tangerang",4.0,2.0,200 m²,220 m²,SHM,2200 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,,1.0,,,
https://www.rumah123.com/properti/tangerang/hos16847043/,"Rp 1,41 Miliar","BSD, Tangerang",3.0,2.0,76 m²,67 m²,SHM,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos18641732/,"Rp 2,33 Miliar","BSD, Tangerang",2.0,2.0,105 m²,69 m²,Lainnya,2200 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos18579135/,Rp 450 Juta,"Tangerang, Tangerang",2.0,1.0,60 m²,40 m²,Lainnya,2200 Watt,1.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos18431347/,"Rp 1,83 Miliar","BSD, Tangerang",4.0,4.0,143 m²,182 m²,SHM,3500 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos18518589/,"Rp 1,77 Miliar","Lippo Karawaci, Tangerang",3.0,3.0,101 m²,180 m²,Lainnya,2200 Watt,2.0,Bagus,Informasi tambahan tidak tersedia,,1.0,,,
https://www.rumah123.com/properti/tangerang/hos18074372/,Rp 780 Juta,"BSD City, Tangerang",2.0,1.0,72 m²,40 m²,SHM,1300 Watt,1.0,Bagus,Informasi tambahan tidak tersedia,,,,,
https://www.rumah123.com/properti/tangerang/hos19151658/,Rp 16 Miliar,"BSD City, Tangerang",4.0,,300 m²,500 m²,SHM,Lainnya,3.0,Sudah Renovasi,Informasi tambahan tidak tersedia,2.0,,,2.0,
https://www.rumah123.com/properti/tangerang/hos18803032/,"Rp 1,35 Miliar","Cisauk, Tangerang",2.0,2.0,137 m²,120 m²,SHM,4400 Watt,1.0,Bagus,Informasi tambahan tidak tersedia,1.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos14371694/,"Rp 8,7 Miliar","Gading Serpong, Tangerang",4.0,5.0,200 m²,570 m²,SHM,7700 Watt,3.0,Bagus,Informasi tambahan tidak tersedia,2.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos19081947/,"Rp 5,5 Miliar","BSD, Tangerang",4.0,4.0,120 m²,200 m²,Lainnya,4400 Watt,2.0,Sudah Renovasi,Informasi tambahan tidak tersedia,2.0,1.0,1.0,,
https://www.rumah123.com/properti/tangerang/hos17474641/,"Rp 1,95 Miliar","Gading Serpong, Tangerang",3.0,2.0,77 m²,78 m²,SHM,4400 Watt,2.0,Sudah Renovasi,Informasi tambahan tidak tersedia,1.0,,,,
https://www.rumah123.com/properti/tangerang/hos19191791/,"Rp 1,15 Miliar","Ciater, Tangerang",2.0,1.0,91 m²,55 m²,SHM,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,,1.0,1.0,1.0,
https://www.rumah123.com/properti/tangerang/hos19191778/,"Rp 2,7 Miliar","Gading Serpong, Tangerang",4.0,3.0,72 m²,125 m²,SHM,2200 Watt,3.0,Baru,Informasi tambahan tidak tersedia,,,,1.0,
https://www.rumah123.com/properti/tangerang/hos19158024/,Rp 30 Miliar,"BSD, Tangerang",4.0,5.0,570 m²,600 m²,SHM,Lainnya,2.0,Bagus,Informasi tambahan tidak tersedia,2.0,,,2.0,
https://www.rumah123.com/properti/tangerang/hos19068625/,"Rp 8,9 Miliar","BSD Eminent, Tangerang",4.0,4.0,293 m²,540 m²,Lainnya,5500 Watt,3.0,Baru,Informasi tambahan tidak tersedia,3.0,2.0,2.0,,
